# mode=ONNX timeScale=1 fixedDeltaTime=0.01999999 obsLen=89
# sensors=RayPerceptionSensor:0-64:65|VectorSensor_size24:65-88:24
# agents=0=Arena_0/Agent_Blue_0|1=Arena_0/Agent_Blue_1|2=Arena_0/Agent_Blue_2
mode,agentIdx,acadStep,agentStep,episodes,c0,c1,c2,d0,o0,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27,o28,o29,o30,o31,o32,o33,o34,o35,o36,o37,o38,o39,o40,o41,o42,o43,o44,o45,o46,o47,o48,o49,o50,o51,o52,o53,o54,o55,o56,o57,o58,o59,o60,o61,o62,o63,o64,o65,o66,o67,o68,o69,o70,o71,o72,o73,o74,o75,o76,o77,o78,o79,o80,o81,o82,o83,o84,o85,o86,o87,o88
ONNX,1,8755,75,3,-0.2263495,0.90948,0.02308858,1,0,0,1,0,0.2763011,0,0,0,1,1,0,0,1,0,0.2998221,0,0,1,0,0.5241898,0,0,1,0,0.3482409,0,0,1,0,0.3037698,0,0,1,0,0.7862247,0,0,0,0,0.6473307,0,0,0,1,1,0,0,0,0,0.521736,0,0,0,1,1,0,0,0,0,0.4576193,0,0,1,0,0.8253231,0.1846998,0.1143264,0.9759654,0.2179256,0.02811867,0.05476419,1,0.9766667,0,1,0.0966666,0,0,0,1,1,-0.6292254,0.7772229,0.6755212,0.07819556,0.996938,0.7826684,0,1
ONNX,2,8755,75,3,-0.4060198,0.9412527,-0.04980946,1,0,0,0,1,1,0,0,1,0,0.883739,0,0,1,0,0.5527351,0,0,1,0,0.8991437,0,0,1,0,0.6543901,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.7916937,0,0,0,1,1,0,0,0,0,0.6822016,0,0,0,1,1,0.2015195,0.9122448,0.2718134,-0.96235,0.05653735,-0.02115877,1,0.9766667,0,1,0,0,0,0,1,1,-0.2277145,0.9737279,0.8135701,0.07237977,0.9973772,0.3839939,1,1
ONNX,0,8760,80,4,-0.1509343,-0.04720905,-0.2109685,0,0,1,0,0,0.4382285,0,0,0,1,1,0,0,1,0,0.8825483,0,0,1,0,0.8034815,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.3403549,0,0,0,0,0.9404607,0.6567773,0.8962801,-0.4918306,-0.8706911,-0.007309683,0.01021294,1,0.98,0,1,0,0,0,0,1,1,-0.084757,0.9964018,0.7557684,0.04501799,0.9989864,0.3064931,1,1
ONNX,1,8760,80,3,-0.8779768,0.7826945,-0.1666689,1,0,0,1,0,0.2746292,0,0,0,1,1,0,0,1,0,0.297442,0,0,1,0,0.5118486,0,0,1,0,0.3446515,0,0,1,0,0.3035627,0,0,1,0,0.7898779,0,0,0,0,0.642848,0,0,0,1,1,0,0,0,0,0.5197541,0,0,0,1,1,0,0,0,0,0.4568979,0,0,1,0,0.8244783,0.1852474,0.1145972,0.9775205,0.2108406,0.05709031,0.02802679,1,0.9733334,0,1,0.1133333,0,0,0,1,1,-0.6353109,0.7722566,0.6746619,0.07067685,0.9974995,0.7810138,0,1
ONNX,2,8760,80,3,-0.7749426,0.39991,0.1940167,0,0,0,0,1,1,0,0,1,0,0.8832481,0,0,1,0,0.5562911,0,0,1,0,0.8953485,0,0,1,0,0.66234,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.8032759,0,0,0,1,1,0,0,0,0,0.6885797,0,0,1,0,0.6049069,0.2019664,0.9117054,0.2868386,-0.9579791,0.04404935,-0.05249175,1,0.9766667,0,1,0,0,0,0,1,1,-0.2122067,0.9772248,0.8124995,0.1022142,0.9947625,0.3835646,1,1
ONNX,0,8765,85,4,-0.4540753,0.3637392,0.04217797,1,0,0,1,0,0.7409852,0,0,1,0,0.8335467,0,0,1,0,0.8678342,0,0,1,0,0.7327912,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.9572933,1,0,0,0,0.9725063,0,0,0,1,1,0,0,1,0,0.3858832,0,0,0,0,0.8936988,0.6567773,0.8962801,-0.4330857,-0.9013531,0.000610806,-8.905213E-05,1,0.98,0,1,0,0,0,0,1,1,-0.01858002,0.9998277,0.7557684,0.1122885,0.993676,0.3066325,1,1
ONNX,1,8765,85,3,-0.6580511,1,0.2246448,1,0,0,1,0,0.277529,0,0,1,0,0.709062,0,0,1,0,0.304806,0,0,1,0,0.681526,0,0,1,0,0.3595238,0,0,1,0,0.3078198,0,0,0,1,1,0,0,0,0,0.6866251,0,0,0,1,1,0,0,0,0,0.5421401,0,0,0,1,1,0,0,0,0,0.4687693,0,0,1,0,0.8261091,0.18552,0.1151154,0.9651461,0.2617118,0.02779948,0.05564873,1,0.9733334,0,1,0.1299999,0,0,0,1,1,-0.5938221,0.8045964,0.6737668,0.1229157,0.9924172,0.7799084,0,1
ONNX,2,8765,85,3,-1,0.2968884,0.2407081,1,0,0,0,1,1,0,0,1,0,0.88029,0,0,1,0,0.5367184,0,0,1,0,0.9052629,0,0,1,0,0.6255351,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.963298,0,0,0,1,1,0,0,0,0,0.7728897,0,0,0,1,1,0,0,0,0,0.6757488,0,0,0,1,1,0.2046427,0.9110394,0.2279512,-0.9736726,0.7026916,-0.1767591,1,0.9766667,0,0,0,0,0,0,1,1,-0.2676009,0.9635299,0.8095853,0.05503345,0.9984846,0.3777605,1,1
ONNX,0,8770,90,4,-0.8552572,0.3529229,0.01052143,0,0,0,1,0,0.7244096,0,0,1,0,0.8426528,0,0,1,0,0.8704249,0,0,1,0,0.7456431,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.953324,1,0,0,0,0.9677884,0,0,0,1,1,0,0,1,0,0.3685257,0,0,0,0,0.9023542,0.6567788,0.8962771,-0.4449907,-0.8955352,0.009802333,-0.02113604,1,0.9766667,0,1,0,0,0,0,1,1,-0.03182104,0.9994937,0.7557651,0.115029,0.9933622,0.3106007,1,1
ONNX,1,8770,90,3,-0.673737,0.654876,0.111457,1,0,0,1,0,0.2719583,0,0,0,1,1,0,0,1,0,0.2931587,0,0,1,0,0.4864132,0,0,1,0,0.3376881,0,0,1,0,0.3047216,0,0,1,0,0.7985298,0,0,0,0,0.633092,0,0,0,1,1,0,0,0,0,0.5158281,0,0,0,1,1,0,0,0,0,0.4559547,0,0,1,0,0.821855,0.1859795,0.1155928,0.9811984,0.1930023,0.04741862,0.04655751,1,0.97,0,1,0.1466666,0,0,0,1,1,-0.6491924,0.7606243,0.6727407,0.04681352,0.9989038,0.7752055,0,1
ONNX,2,8770,90,3,0.4001897,-0.01039129,-0.3127007,1,0,1,0,0,0.5327604,0,0,1,0,0.8824217,0,0,0,1,1,0,0,1,0,0.9240627,0,0,1,0,0.5893221,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.8967069,0,0,0,1,1,0,0,0,0,0.7424259,0,0,0,1,1,0,0,0,0,0.6639815,1,0,0,0,0.9670727,0.2079064,0.9107792,0.1537401,-0.9881114,0.06410594,-0.008658134,1,0.9733334,0,1,0,0,0,0,1,1,-0.3346596,0.9423392,0.8068033,0.01718056,0.9998525,0.3712496,1,1
ONNX,0,8775,95,4,-0.5965862,0.3387503,0.2885525,1,0,0,1,0,0.7240939,0,0,1,0,0.8442414,0,0,1,0,0.8705167,0,0,1,0,0.7479952,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.9576197,1,0,0,0,0.9707745,0,0,0,1,1,0,0,1,0,0.3664235,0,0,0,0,0.9039507,0.657003,0.8960194,-0.4479484,-0.8940595,0.0319823,-0.03683773,1,0.9766667,0,1,0,0,0,0,1,1,-0.03448433,0.9994053,0.755546,0.1410905,0.9899968,0.3199822,1,1
ONNX,1,8775,95,3,-0.6782555,0.8497272,-0.2370017,1,0,0,1,0,0.2696379,0,0,0,1,1,0,0,1,0,0.2880697,0,0,1,0,0.4352606,0,0,1,0,0.3281976,0,0,1,0,0.3101948,0,0,1,0,0.8210388,0,0,0,0,0.6112214,0,0,0,1,1,0,0,0,0,0.5051011,0,0,0,1,1,0,0,0,0,0.4511001,0,0,1,0,0.8208863,0.18626,0.1160047,0.9873535,0.158534,0.03298187,0.04698968,1,0.97,0,1,0.1633332,0,0,0,1,1,-0.6753612,0.7374871,0.6719675,0.005553141,0.9999845,0.7693914,0,1
ONNX,2,8775,95,3,-0.760833,0.5282381,0.281943,1,0,0,0,1,1,0,0,1,0,0.8798863,0,0,1,0,0.5423332,0,0,1,0,0.9000198,0,0,1,0,0.6369705,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.7953287,0,0,0,1,1,0,0,0,0,0.6904103,0,0,0,1,1,0.2079021,0.9107784,0.2499126,-0.9682684,-0.02932948,-0.006763122,1,0.9733334,0,1,0,0,0,0,1,1,-0.2406292,0.9706171,0.8068054,0.1550668,0.987904,0.3710469,1,1
ONNX,0,8780,100,4,0.4533519,-0.4446173,0.1104268,0,0,1,0,0,0.4682878,0,0,0,1,1,0,0,1,0,0.8932507,0,0,1,0,0.8552727,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.6957595,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.3461875,0,0,0,0,0.9734076,0.6570076,0.8960117,-0.527046,-0.8498371,0.0145991,-0.02677066,1,0.9766667,0,0,0,0,0,0,1,1,-0.1248012,0.992182,0.755538,0.05510694,0.9984807,0.3245986,1,1
ONNX,1,8780,100,3,-0.7838942,0.4497021,0.08048068,1,0,0,1,0,0.2727424,0,0,0,1,1,0,0,1,0,0.2970545,0,0,1,0,0.6836077,0,0,1,0,0.346641,0,0,1,0,0.2980344,0,0,1,0,0.7802385,0,0,0,0,0.6655,0,0,0,1,1,0,0,0,0,0.5330767,0,0,0,1,1,0,0,0,0,0.4655394,0,0,1,0,0.8211448,0.1866679,0.1164956,0.9728251,0.2315413,0.04009859,0.05129585,1,0.97,0,0,0.1799999,0,0,0,1,1,-0.6186574,0.785661,0.670975,0.07612526,0.9970983,0.765035,0,1
ONNX,2,8780,100,3,-0.6678845,0.4357693,0.4285164,1,0,0,0,1,1,0,0,1,0,0.8764055,0,0,1,0,0.535613,0,0,1,0,0.9156142,0,0,1,0,0.5867915,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.9224402,0,0,0,1,1,0,0,0,0,0.7608448,0,0,0,1,1,0,0,0,0,0.678555,1,0,0,0,0.9587508,0.2131995,0.9083357,0.1632807,-0.9865798,0.7203836,-0.3416698,1,0.9733334,0,0,0,0,0,0,1,1,-0.3191029,0.9477203,0.7995622,0.09338851,0.99563,0.3713632,1,1
ONNX,0,8785,105,4,-0.6616062,-0.5256428,-7.150074E-06,1,0,1,0,0,0.4728495,0,0,1,0,0.70785,0,0,1,0,0.9170091,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.663045,0,0,0,1,1,0,0,1,0,0.7007334,0,0,1,0,0.5113606,0,0,0,1,1,0,0,0,0,0.4655912,0,0,0,1,1,0.6557993,0.901436,-0.5562052,-0.8310454,-0.06843176,0.3286087,1,0.9766667,0,0,0,0,0,0,1,1,-0.1659029,0.9861424,0.7624425,0.006171912,0.9999813,0.3311346,1,1
ONNX,1,8785,105,3,-0.8491771,0.3367338,0.260072,0,0,0,1,0,0.262301,0,0,1,0,0.2572768,0,0,1,0,0.2837889,0,0,1,0,0.6789324,0,0,1,0,0.3283953,0,0,1,0,0.3405448,0,0,1,0,0.7516347,0,0,0,0,0.688401,0,0,0,1,1,0,0,0,0,0.5575539,0,0,0,1,1,0,0,0,0,0.4907336,0,0,1,0,0.7922585,0.1906242,0.1291796,0.9783677,0.2068734,0.2338683,0.7239529,1,0.97,0,0,0.1966665,0,0,0,1,1,-0.6295034,0.7769978,0.65173,0.07323788,0.9973145,0.7558731,0,1
ONNX,2,8785,105,3,-0.2408831,-0.3116375,-0.02130104,0,0,1,0,0,0.5217019,0,0,1,0,0.8828856,0,0,0,1,1,0,0,1,0,0.9539558,0,0,1,0,0.5280339,0,0,0,1,1,0,0,1,0,0.6222358,0,0,0,0,0.8396495,0,0,0,1,1,0,0,0,0,0.7266507,0,0,0,1,1,0,0,0,0,0.6724087,0,0,0,1,1,0.22158,0.9039546,0.02938849,-0.9995682,0.03521555,-0.02152845,1,0.97,0,1,0,0,0,0,1,1,-0.4339315,0.900946,0.7874671,-0.006632069,0.9999781,0.3642601,1,1
ONNX,0,8790,110,4,-0.04426081,0.02914394,-0.01877296,0,0,1,0,0,0.485961,0,0,1,0,0.7319435,0,0,1,0,0.91855,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.7009714,0,0,1,0,0.5034081,0,0,0,1,1,0,0,0,0,0.4620124,0,0,0,0,0.9844126,0.6638253,0.9020923,-0.5562052,-0.8310454,0.4713364,0.03852922,1,0.9766667,0,0,0,0,0,0,1,1,-0.1518169,0.9884089,0.7685785,0.03333992,0.9994445,0.3386639,1,1
ONNX,1,8790,110,3,-0.9611868,-0.1831329,-0.1406738,1,0,0,1,0,0.2525058,0,0,1,0,0.2518974,0,0,1,0,0.2675772,0,0,1,0,0.6896755,0,0,1,0,0.3018687,0,0,1,0,0.3474289,0,0,1,0,0.7680794,0,0,0,0,0.670472,0,0,1,0,0.9174099,0,0,0,0,0.5609883,0,0,0,1,1,0,0,0,0,0.5056759,0,0,1,0,0.7649659,0.193417,0.1417773,0.9919876,0.1263356,0.183657,0.7167258,1,0.97,0,0,0.2133332,0,0,0,1,1,-0.6805136,0.7327355,0.6338368,0.007933453,0.9999686,0.7412905,0,1
ONNX,2,8790,110,3,0.1667732,0.232122,-0.2563256,0,0,1,0,0,0.527455,0,0,1,0,0.8816931,0,0,0,1,1,0,0,1,0,0.9510159,0,0,1,0,0.5299638,0,0,0,1,1,0,0,1,0,0.6259852,0,0,0,0,0.8441411,0,0,0,1,1,0,0,0,0,0.7289463,0,0,0,1,1,0,0,0,0,0.6733585,0,0,0,1,1,0.2215812,0.9039564,0.03607681,-0.9993491,0.008197678,0.0114356,1,0.97,0,1,0,0,0,0,1,1,-0.4278894,0.9038313,0.7874686,-0.0175909,0.9998454,0.3686902,1,1
ONNX,0,8795,115,4,-0.156003,0.2024559,0.2153624,1,0,1,0,0,0.4863982,0,0,1,0,0.7359893,0,0,1,0,0.9165444,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.7024488,0,0,1,0,0.5200562,0,0,0,1,1,0,0,0,0,0.4682961,0,0,0,0,0.9788914,0.6638264,0.9020901,-0.5512942,-0.834311,0.006928636,-0.01618063,1,0.9766667,0,0,0,0,0,0,1,1,-0.1459813,0.9892874,0.7685761,0.03924289,0.9992298,0.3386622,1,1
ONNX,1,8795,115,3,-0.7910919,0.3939641,0.08206396,1,0,0,1,0,0.2596242,0,0,1,0,0.2563334,0,0,1,0,0.278193,0,0,1,0,0.7004294,0,0,1,0,0.318092,0,0,1,0,0.4041238,0,0,1,0,0.7184347,0,0,1,0,0.3529586,0,0,0,1,1,0,0,0,0,0.5950392,0,0,0,1,1,0,0,0,0,0.5296228,0,0,1,0,0.7486618,0.1909803,0.1487924,0.9854376,0.1700379,-0.03802362,0.1012827,1,0.9666666,0,1,0.2299998,0,0,0,1,1,-0.6353776,0.7722017,0.6279672,0.06402668,0.9979482,0.7343913,0,1
ONNX,2,8795,115,3,-0.1605655,0.314995,0.2541172,1,0,0,0,1,1,0,0,1,0,0.8705643,0,0,0,1,1,0,0,1,0,0.9201127,0,0,1,0,0.5563005,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.9055015,0,1,0,0,0.7745264,0,0,0,0,0.7604581,0,0,0,1,1,0,0,0,0,0.6874074,0,0,0,1,1,0.2215812,0.9039564,0.1163476,-0.9932086,-0.00294929,-0.005317412,1,0.97,0,1,0,0,0,0,1,1,-0.3537986,0.9353217,0.7874686,0.06654968,0.9977832,0.3706743,1,1
ONNX,0,8800,120,4,-0.1516533,0.42246,-0.4078036,1,0,1,0,0,0.4810679,0,0,1,0,0.7243705,0,0,1,0,0.9412491,0,0,0,1,1,0,0,1,0,0.8742413,0,0,0,1,1,0,0,1,0,0.659853,1,0,0,0,0.9449427,0,0,1,0,0.7817625,0,0,1,0,0.3838779,0,0,0,1,1,0,0,0,0,0.4091499,0,0,0,1,1,0.6638656,0.9014263,-0.6064377,-0.7951312,2.136896E-05,-0.004314143,1,0.9733334,0,1,0,0,0,0,1,1,-0.2119021,0.977291,0.7676668,-0.02658916,0.9996465,0.3379032,1,1
ONNX,1,8800,120,3,-0.6169271,0.5157223,-0.1231784,0,0,0,1,0,0.2583562,0,0,1,0,0.2566263,0,0,1,0,0.2750376,0,0,1,0,0.6907816,0,0,1,0,0.312002,0,0,1,0,0.388326,0,0,1,0,0.7338363,0,0,0,0,0.7054125,0,0,1,0,0.9594179,0,0,0,0,0.5861361,0,0,0,1,1,0,0,0,0,0.525599,0,0,1,0,0.7483444,0.1910719,0.1490818,0.9894934,0.1445785,0.0145558,0.04437491,1,0.9666666,0,1,0.2466665,0,0,0,1,1,-0.6548485,0.7557602,0.6275331,0.03883297,0.9992458,0.7342185,0,1
ONNX,2,8800,120,3,-0.4330979,0.2312552,-0.2850965,1,0,1,0,0,0.5253918,0,0,1,0,0.8735745,0,0,0,1,1,0,0,1,0,0.9420905,0,0,1,0,0.521217,0,0,0,1,1,0,0,1,0,0.615805,0,0,0,0,0.8505352,0,0,0,1,1,0,0,0,0,0.7343011,0,0,0,1,1,0,0,0,0,0.6781818,0,0,0,1,1,0.2236804,0.900391,0.03677014,-0.9993238,0.1530278,-0.2747447,1,0.9666666,0,1,0,0,0,0,1,1,-0.4268607,0.9043174,0.7810418,-0.02126068,0.999774,0.3668381,1,1
ONNX,0,8805,125,4,-0.2686281,0.0516997,0.0640397,0,0,0,1,0,0.7610391,0,0,0,1,1,0,0,1,0,0.8967704,0,0,1,0,0.8353537,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.358081,0,0,0,0,0.9273774,0.6638651,0.9014242,-0.4998777,-0.8660963,-0.00263151,-0.01455978,1,0.9733334,0,1,0,0,0,0,1,1,-0.08530086,0.9963555,0.7676634,0.1013471,0.9948514,0.3378946,1,1
ONNX,1,8805,125,3,-1,-0.1308009,-0.1181239,1,0,0,1,0,0.2597385,0,0,1,0,0.2556702,0,0,1,0,0.2792355,0,0,1,0,0.7356431,0,0,1,0,0.5751799,0,0,1,0,0.4155889,0,0,1,0,0.7163501,0,0,1,0,0.3480541,0,0,0,1,1,0,0,0,0,0.6014873,0,0,0,1,1,0,0,0,0,0.5333285,0,0,1,0,0.7475761,0.1911981,0.1492981,0.9831591,0.1827518,0.02146295,0.0381467,1,0.9666666,0,0,0.2633331,0,0,0,1,1,-0.6250307,0.7806002,0.6271501,0.07312005,0.9973232,0.7299994,0,1
ONNX,2,8805,125,3,-0.4847749,0.2427997,-0.04268356,0,0,0,0,1,1,0,0,1,0,0.8617272,0,0,1,0,0.5233379,0,0,1,0,0.9085901,0,0,1,0,0.5504584,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.9203615,0,1,0,0,0.768171,0,0,0,0,0.7701672,0,0,0,1,1,0,0,0,0,0.6942945,0,0,0,1,1,0.2236839,0.9003896,0.1260082,-0.9920293,0.02450219,-0.009337504,1,0.9666666,0,1,0,0,0,0,1,1,-0.3442577,0.9388754,0.7810372,0.08093649,0.9967194,0.3615313,1,1
ONNX,0,8810,130,4,-0.05892591,-0.4204741,0.3212789,0,0,0,1,0,0.7681541,0,0,0,1,1,0,0,1,0,0.9006021,0,0,1,0,0.8586966,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.3628213,0,0,0,0,0.9409801,0.6647244,0.9006527,-0.5172,-0.8558648,0.1401194,-0.1263345,1,0.9733334,0,0,0,0,0,0,1,1,-0.1030984,0.9946713,0.7671455,0.0933426,0.9956342,0.3434256,1,1
ONNX,1,8810,130,3,-1,0.8688551,0.0459411,0,0,0,1,0,0.2643469,0,0,1,0,0.2579418,0,0,1,0,0.2869412,0,0,1,0,0.8756326,0,0,1,0,0.5919493,0,0,1,0,0.4615194,0,0,0,1,1,0,0,1,0,0.3400913,0,0,0,1,1,0,0,0,0,0.6265897,0,0,0,1,1,0,0,0,0,0.5493831,0,0,1,0,0.7408075,0.1900346,0.152722,0.9757019,0.2191022,-0.03922208,0.107131,1,0.9633333,0,1,0.2799998,0,0,0,1,1,-0.5893818,0.8078546,0.6243183,0.1167172,0.9931651,0.7308035,0,1
ONNX,2,8810,130,3,-0.7016225,0.3761151,0.05496642,0,0,0,0,1,1,0,0,1,0,0.8605695,0,0,1,0,0.5053046,0,0,1,0,0.9043911,0,0,1,0,0.5555114,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.9324929,0,0,0,1,1,0,0,0,0,0.7763976,0,0,0,1,1,0,0,0,0,0.6972676,0,0,0,1,1,0.223688,0.9003883,0.1392991,-0.9902506,0.02843009,-0.009565973,1,0.9666666,0,1,0,0,0,0,1,1,-0.3316317,0.9434093,0.7810325,0.09387951,0.9955839,0.3515864,1,1
ONNX,0,8815,135,4,-0.026546,-0.6115957,-0.2059045,0,0,1,0,0,0.506014,0,0,1,0,0.7226213,0,0,1,0,0.9405974,0,0,0,1,1,0,0,1,0,0.8759756,0,0,0,1,1,0,0,1,0,0.6629187,1,0,0,0,0.9378027,0,0,1,0,0.7415538,0,0,1,0,0.3830497,0,0,0,1,1,0,0,0,0,0.4085857,0,0,0,1,1,0.6666173,0.9027118,-0.6008059,-0.7993951,0.1298137,0.1302439,1,0.9733334,0,0,0,0,0,0,1,1,-0.2011493,0.9795607,0.7712992,-0.001251698,0.9999993,0.3534933,1,1
ONNX,1,8815,135,3,-1,0.8001449,-0.0576706,1,0,0,1,0,0.2628904,0,0,1,0,0.2573959,0,0,1,0,0.2842845,0,0,1,0,0.8322105,0,0,1,0,0.5843052,0,0,1,0,0.4514064,0,0,1,0,0.7399727,0,0,1,0,0.3435757,0,0,0,1,1,0,0,0,0,0.6215242,0,0,0,1,1,0,0,0,0,0.5473565,0,0,1,0,0.7392681,0.1903149,0.1532312,0.9787626,0.2049976,0.0301901,0.05411513,1,0.9633333,0,1,0.2966664,0,0,0,1,1,-0.6007308,0.7994514,0.6234353,0.1029722,0.9946843,0.7300689,0,1
ONNX,2,8815,135,3,-0.23315,-0.04310524,0.4602299,1,0,0,0,1,1,0,0,1,0,0.8565705,0,0,1,0,0.4876336,0,0,1,0,0.9040115,0,0,1,0,0.5424472,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.9367494,0,0,0,1,1,0,0,0,0,0.7850026,0,0,0,1,1,0,0,0,0,0.7084332,0,0,0,1,1,0.230188,0.8978966,0.1221793,-0.9925083,0.6169764,-0.2390158,1,0.9666666,0,0,0,0,0,0,1,1,-0.3391282,0.9407405,0.7729745,0.1079913,0.9941521,0.3481806,1,1
ONNX,0,8820,140,4,0.1345186,0.3247863,0.1408654,1,0,0,1,0,0.8006941,0,0,0,1,1,0,0,1,0,0.9249961,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.7133259,0,0,1,0,0.4785077,0,0,0,1,1,0,0,0,0,0.4493478,0,0,0,0,0.9585056,0.6693291,0.906286,-0.5478751,-0.8365604,0.1615503,0.2247657,1,0.9733334,0,0,0,0,0,0,1,1,-0.1355811,0.9907664,0.7781309,0.07471123,0.9972054,0.3658601,1,1
ONNX,1,8820,140,3,-0.6747577,1,0.1221902,0,0,0,1,0,0.26337,0,0,1,0,0.2567647,0,0,1,0,0.2861583,0,0,1,0,0.8981524,0,0,1,0,0.5922317,0,0,1,0,0.4697453,0,0,0,1,1,0,0,1,0,0.3374853,0,0,0,1,1,0,0,0,0,0.6310506,0,0,0,1,1,0,0,0,0,0.5526635,0,0,1,0,0.7386969,0.1905653,0.1537399,0.974888,0.2226961,0.02662894,0.0550909,1,0.96,0,1,0.3133331,0,0,0,1,1,-0.5858507,0.8104191,0.6225834,0.1219184,0.9925402,0.7290084,0,1
ONNX,2,8820,140,3,-0.3654269,0.07716714,-0.3086298,0,0,1,0,0,0.4981349,0,0,1,0,0.8800223,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.4999352,0,0,0,1,1,0,0,1,0,0.5789379,0,0,0,0,0.8320724,0,0,0,1,1,0,0,0,0,0.7318539,0,0,0,1,1,0,0,0,0,0.6861986,0,0,0,1,1,0.2305645,0.8980034,-0.02209829,-0.9997559,0.003928643,0.0006368957,1,0.9633333,0,1,0,0,0,0,1,1,-0.4704513,0.882426,0.7728585,-0.03323652,0.9994476,0.350013,1,1
ONNX,0,8825,145,4,-0.772869,-0.2838884,0.06983925,0,0,1,0,0,0.5287622,0,0,1,0,0.7232968,0,0,1,0,0.939604,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.6704035,1,0,0,0,0.9395804,0,0,1,0,0.7012997,0,0,1,0,0.3878459,0,0,0,1,1,0,0,0,0,0.4106281,0,0,0,1,1,0.6684664,0.905709,-0.5843479,-0.8115035,-0.005050965,-0.003125011,1,0.97,0,1,0,0,0,0,1,1,-0.1803266,0.9836071,0.7767444,0.03343302,0.9994411,0.3674154,1,1
ONNX,1,8825,145,3,-0.9387703,0.60098,-0.2752126,1,0,0,1,0,0.2602377,0,0,1,0,0.2560168,0,0,1,0,0.2799449,0,0,1,0,0.7810326,0,0,1,0,0.5731807,0,0,1,0,0.4394319,0,0,1,0,0.7190446,0,0,1,0,0.3477916,0,0,0,1,1,0,0,0,0,0.6154996,0,0,0,1,1,0,0,0,0,0.5453631,0,0,1,0,0.7367857,0.1910273,0.154211,0.9827164,0.1851179,0.04713949,0.04661231,1,0.96,0,1,0.3299997,0,0,0,1,1,-0.6165932,0.787282,0.6215585,0.08401846,0.9964643,0.7274278,0,1
ONNX,2,8825,145,3,0.02291842,-0.2771917,-0.2735212,1,0,1,0,0,0.4946385,0,0,1,0,0.8623273,0,0,0,1,1,0,0,1,0,0.9209589,0,0,1,0,0.5266148,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.8980864,0,1,0,0,0.7325426,0,0,0,0,0.765499,0,0,0,1,1,0,0,0,0,0.6999021,0,0,0,1,1,0.2305678,0.8980029,0.07478891,-0.9971995,0.02331142,-0.003124848,1,0.9633333,0,1,0,0,0,0,1,1,-0.3828115,0.9238266,0.7728555,0.01522668,0.9998842,0.3451322,1,1
ONNX,0,8830,150,4,0.1590025,-0.01399403,-0.4580651,0,0,1,0,0,0.5287737,0,0,1,0,0.7333887,0,0,1,0,0.9478055,0,0,0,1,1,0,0,1,0,0.8823479,0,0,0,1,1,0,0,1,0,0.6689065,1,0,0,0,0.9445825,0,0,1,0,0.7240813,0,0,1,0,0.359963,0,0,0,1,1,0,0,0,0,0.3940951,0,0,0,1,1,0.6693366,0.9054539,-0.6020108,-0.7984881,0.07645197,-0.02314755,1,0.97,0,1,0,0,0,0,1,1,-0.2001059,0.9797745,0.776967,0.01506123,0.9998868,0.3679335,1,1
